title;rating;country;genre
The Inner Circle;5.4;Союз Советских Социалистических Республик;Biographical films
Walkabout;8.1;United Kingdom of Great Britain and Northern Ireland;Drama films
Walkabout;8.1;United Kingdom of Great Britain and Northern Ireland;Adventure films
Stranger than Paradise;7.6;Bundesrepublik Deutschland;Drama films
Stranger than Paradise;7.6;Bundesrepublik Deutschland;Drama films
Stranger than Paradise;7.6;Deutschland;Drama films
Stranger than Paradise;7.6;Deutschland;Drama films
If....;7.9;United Kingdom of Great Britain and Northern Ireland;Drama films
M. Butterfly;5.6;United States of America;Drama films
M. Butterfly;5.6;United States of America;Drama films
The Proposition;4.5;United States of America;Drama films
Mrs. Brown;7.3;Ireland;Biographical films
Mrs. Brown;7.3;Éire;Biographical films
Mrs. Brown;7.3;United States of America;Biographical films
Topkapi;7.7;United States of America;Crime films
Manny & Lo;5.8;United States of America;Comedy-drama films
Manny & Lo;5.8;United States of America;Teen films
The Octagon;4.8;United States of America;Thriller films
Ben;5.5;United States of America;Thriller films
Ben;5.5;United States of America;Thriller films
Walker;5.9;United States of America;Action films
Walker;5.9;United States of America;War films
Walker;5.9;United States of America;Biographical films
Walker;5.9;United States of America;Action films
Walker;5.9;United States of America;War films
Walker;5.9;United States of America;Biographical films
Madame Sousatzka;6.2;United States of America;Comedy-drama films
Madame Sousatzka;6.2;United States of America;Comedy-drama films
Volunteers;4.9;United States of America;Comedy films
Wing and a Prayer;6.3;United States of America;War films
Schizopolis;6.6;United States of America;Comedy films
The Long, Hot Summer;7.1;United States of America;Drama films
The Long, Hot Summer;7.1;United States of America;Drama films
二十四の瞳;6.7;日本;Drama films
Summer Lovers;4.5;United States of America;Comedy-drama films
Summer Lovers;4.5;United States of America;LGBT-related films
Flying Leathernecks;6.7;United States of America;Action films
خانه دوست کجاست؟;7.9;ایران;Comedy-drama films
خانه دوست کجاست؟;7.9;ایران;Comedy-drama films
خانه دوست کجاست؟;7.9;ایران;Comedy-drama films
La Guerre des otages;4.7;United Kingdom of Great Britain and Northern Ireland;Drama films
The 'Human' Factor;4.7;United Kingdom of Great Britain and Northern Ireland;Drama films
Waiting for the Moon;5.2;United States of America;LGBT-related films
Waiting for the Moon;5.2;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Whoopee!;7.8;United States of America;Musical films
A Bucket of Blood;6.7;United States of America;Comedy horror
Witchboard;5.3;United States of America;Horror films
Un homme et une femme : Vingt ans déjà;4.4;République française;Romance films
camp de Thiaroye;9.4;Senegaal;Drama films
Profundo Carmesí;6.4;México;Drama films
Mother's Boys;4.7;United Kingdom of Great Britain and Northern Ireland;Drama films
Mother's Boys;4.7;United Kingdom of Great Britain and Northern Ireland;Drama films
Gadjo dilo;7;République française;Drama films
The Journey of August King;6.2;United States of America;Drama films
The Journey of August King;6.2;United States of America;Drama films
Wise Blood;7.4;United States of America;Drama films
The Fox;8.8;Canada;Drama films
The Fox;8.8;Canada;Drama films
The Fox;8.8;United States of America;Drama films
A Great Wall;6.5;United States of America;Comedy-drama films
Comment faire l'amour avec un nègre sans se fatiguer;4.5;Canada;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;4;Canada;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;2.5;Canada;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;4.5;Canada;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;4;Canada;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;2.5;Canada;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;4.5;République française;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;4;République française;Drama films
Comment faire l'amour avec un nègre sans se fatiguer;2.5;République française;Drama films
Sarafina!;5.2;Afrika-Dzonga;Comedy-drama films
Sarafina!;5.2;Afurika Tshipembe;Comedy-drama films
Sarafina!;5.2;uMzantsi Afrika;Comedy-drama films
Sarafina!;5.2;iNingizimu Afrika;Comedy-drama films
Sarafina!;5.2;iSewula Afrika;Drama films
Sarafina!;5.2;Afrika Borwa;Drama films
Sarafina!;5.2;iNingizimu Afrika;Drama films
Sarafina!;5.2;Afrika Borwa;Drama films
Sarafina!;5.2;Aforika Borwa;Drama films
Sarafina!;5.2;Afrika-Dzonga;Drama films
Sarafina!;5.2;Afurika Tshipembe;Drama films
Sarafina!;5.2;uMzantsi Afrika;Drama films
Sarafina!;5.2;iNingizimu Afrika;Drama films
Sarafina!;5.2;iSewula Afrika;Musical films
Sarafina!;5.2;Afrika Borwa;Musical films
Sarafina!;5.2;iNingizimu Afrika;Musical films
Sarafina!;5.2;Afrika Borwa;Musical films
Sarafina!;5.2;Aforika Borwa;Musical films
Sarafina!;5.2;Afrika-Dzonga;Musical films
Sarafina!;5.2;Afurika Tshipembe;Musical films
Sarafina!;5.2;uMzantsi Afrika;Musical films
Sarafina!;5.2;iNingizimu Afrika;Musical films
Sarafina!;5.2;iSewula Afrika;Comedy-drama films
Sarafina!;5.2;Afrika Borwa;Comedy-drama films
Sarafina!;5.2;iNingizimu Afrika;Comedy-drama films
Sarafina!;5.2;Afrika Borwa;Comedy-drama films
Sarafina!;5.2;Aforika Borwa;Comedy-drama films
Sarafina!;5.2;Afrika-Dzonga;Comedy-drama films
Sarafina!;5.2;Afurika Tshipembe;Comedy-drama films
Sarafina!;5.2;uMzantsi Afrika;Comedy-drama films
Sarafina!;5.2;iNingizimu Afrika;Comedy-drama films
Winter People;3.2;United States of America;Romance films
Winter People;3.2;United States of America;Romance films
From Noon till Three;5.7;United States of America;Westerns
Freaked;5.7;United States of America;Horror films
Freaked;5.7;United States of America;Science fiction films
Coffy;6.8;United States of America;Action films
Coffy;6.8;United States of America;Blaxploitation
On a Clear Day You Can See Forever;6.3;United States of America;Musical films
On a Clear Day You Can See Forever;6.3;United States of America;Comedy-drama films
Prick Up Your Ears;7.7;United Kingdom of Great Britain and Northern Ireland;Biographical films
Prick Up Your Ears;7.7;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Prick Up Your Ears;7.7;United Kingdom of Great Britain and Northern Ireland;Biographical films
Prick Up Your Ears;7.7;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Horror films
Mute Witness;7.1;Российская Федерация;Horror films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Crime films
Mute Witness;7.1;Российская Федерация;Crime films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Thriller films
Mute Witness;7.1;Российская Федерация;Thriller films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Horror films
Mute Witness;7.1;Российская Федерация;Horror films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Crime films
Mute Witness;7.1;Российская Федерация;Crime films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Thriller films
Mute Witness;7.1;Российская Федерация;Thriller films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Horror films
Mute Witness;7.1;Российская Федерация;Horror films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Crime films
Mute Witness;7.1;Российская Федерация;Crime films
Mute Witness;7.1;United Kingdom of Great Britain and Northern Ireland;Thriller films
Mute Witness;7.1;Российская Федерация;Thriller films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Obsession;6.4;United States of America;Drama films
Obsession;6.4;United States of America;Horror films
Obsession;6.4;United States of America;Mystery films
Pure Luck;3.7;United States of America;Comedy films
Pure Luck;3.7;United States of America;Adventure films
Pure Luck;3.7;United States of America;Crime films
Pure Luck;3.7;United States of America;Mystery films
Moulin Rouge;6.4;United States of America;Biographical films
Moulin Rouge;6.4;United States of America;Musical films
Moulin Rouge;6.4;United States of America;Romance films
Moulin Rouge;6.4;United States of America;Biographical films
Moulin Rouge;6.4;United States of America;Musical films
Moulin Rouge;6.4;United States of America;Romance films
Georgia;7;United States of America;Drama films
Georgia;7;United States of America;Musical films
Georgia;7;United States of America;Drama films
Georgia;7;United States of America;Musical films
Suspicion;7.8;United States of America;Mystery films
Lightning Jack;3.3;United States of America;Comedy films
Lightning Jack;3.3;United States of America;Westerns
Lightning Jack;3.3;United States of America;Comedy films
Lightning Jack;3.3;United States of America;Westerns
The Harder They Fall;7.6;United States of America;Drama films
Storstadsdjungel;7.6;United States of America;Drama films
Kauas pilvet karkaavat;7.2;République française;Drama films
Kauas pilvet karkaavat;7.2;Bundesrepublik Deutschland;Drama films
Kauas pilvet karkaavat;7.2;Deutschland;Drama films
Kauas pilvet karkaavat;7.2;Suomi;Comedy films
Kauas pilvet karkaavat;7.2;Finland;Comedy films
Kauas pilvet karkaavat;7.2;Suopma;Comedy films
Kauas pilvet karkaavat;7.2;Suomâ;Comedy films
Kauas pilvet karkaavat;7.2;Lääʹddjânnam;Comedy films
Kauas pilvet karkaavat;7.2;République française;Comedy films
Kauas pilvet karkaavat;7.2;Bundesrepublik Deutschland;Comedy films
Kauas pilvet karkaavat;7.2;Deutschland;Comedy films
Providence;8.1;Confédération suisse;Drama films
Providence;8.1;Schweizerische Eidgenossenschaft;Drama films
Providence;8.1;Confederazione Svizzera;Drama films
Providence;8.1;Confederaziun svizra;Drama films
Providence;8.1;République française;Drama films
Providence;8.1;Confédération suisse;Drama films
Providence;8.1;Schweizerische Eidgenossenschaft;Drama films
Providence;8.1;Confederazione Svizzera;Drama films
Providence;8.1;Confederaziun svizra;Drama films
Providence;8.1;République française;Drama films
Providence;8.1;Confédération suisse;Drama films
Providence;8.1;Schweizerische Eidgenossenschaft;Drama films
Providence;8.1;Confederazione Svizzera;Drama films
Providence;8.1;Confederaziun svizra;Drama films
Providence;8.1;République française;Drama films
Providence;8.1;Confédération suisse;Drama films
Providence;8.1;Schweizerische Eidgenossenschaft;Drama films
Providence;8.1;Confederazione Svizzera;Drama films
Providence;8.1;Confederaziun svizra;Drama films
Providence;8.1;République française;Drama films
A Kiss Before Dying;6.6;United States of America;Drama films
A Kiss Before Dying;6.6;United States of America;Crime films
Archangel;6.5;Canada;Comedy-drama films
Archangel;6.5;Canada;Comedy-drama films
Archangel;6.5;Canada;Comedy-drama films
Archangel;6.5;Canada;Comedy-drama films
The Winter Guest;6.5;United States of America;Drama films
The Winter Guest;6.5;United Kingdom of Great Britain and Northern Ireland;Drama films
Un homme et une femme : Vingt ans déjà;4.4;République française;Drama films
Quartet;5;United Kingdom of Great Britain and Northern Ireland;Drama films
Kauas pilvet karkaavat;7.2;Suomi;Drama films
Kauas pilvet karkaavat;7.2;Finland;Drama films
Kauas pilvet karkaavat;7.2;Suopma;Drama films
Kauas pilvet karkaavat;7.2;Suomâ;Drama films
Kauas pilvet karkaavat;7.2;Lääʹddjânnam;Drama films
Kauas pilvet karkaavat;7.2;Suomi;Drama films
Kauas pilvet karkaavat;7.2;Finland;Drama films
Kauas pilvet karkaavat;7.2;Suopma;Drama films
Kauas pilvet karkaavat;7.2;Suomâ;Drama films
